customer_id,channel,send_time,message,reasoning,chat_log,issue_status
684,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @AmazonHelp Already have and the assistance I received was absolutely useless and rude.,resolved
685,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @AmazonHelp I have. No luck.,resolved
686,twitter_dm_reply,2025-06-28T14:57:42Z,Thanks for your billing question. I've sent the information you requested to your email. Let me know if you need anything else!,"Twitter DM for quick, accessible communication.",Customer: @115821 please spend time &amp; money to fix your app. Constant issues with it.,resolved
687,twitter_dm_reply,2025-06-28T14:57:42Z,"Thanks for your question! Here's a quick answer. For more detailed information, I can send additional resources if needed.","Twitter DM for quick, accessible communication.",Customer: My Kindle not working properly is breaking my heart! 😩💔,resolved
688,scheduling_phone_call,2025-06-28T14:57:42Z,Hi! I see you're having urgent login issues. We're scheduling a priority call to resolve this immediately. You'll receive a call within 30 minutes. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @AmazonHelp It’s not allowing me to update it to register my new amazon account. I read I’d have to ...,resolved
689,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @AmazonHelp that is not my apartment!!!!!!! This is the sending time!!!! Where is my package!!!!!!!!...,resolved
690,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @116096 Truly. This is the strangest vampire book I’ve ever received. 😜 cc @43760 @AmazonHelp #missh...,resolved
691,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @AmazonHelp Yep. I’m going to take it to the MegaAlexa at Whole Foods.,resolved
693,twitter_dm_reply,2025-06-28T14:57:42Z,"Thanks for your question! Here's a quick answer. For more detailed information, I can send additional resources if needed.","Twitter DM for quick, accessible communication.","Customer: Why does my I️ not work ?! 
@115858 please fix this!!!",resolved
694,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: Why is “I️” keep changing to this and how do I️ stop it🤦🏽‍♀️ @115858 @AppleSupport #anybody https://...,pending_customer_reply
695,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @AppleSupport I️ just updated it and it’s still coming up https://t.co/22RZsQyTbh,pending_customer_reply
696,twitter_dm_reply,2025-06-28T14:57:42Z,"Thanks for your question! Here's a quick answer. For more detailed information, I can send additional resources if needed.","Twitter DM for quick, accessible communication.",Customer: iOS 11 is killing my battery @115858. Fix it.,resolved
697,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,"Customer: @AppleSupport Hello, I need some help regarding the region change on my Apple ID",resolved
700,twitter_dm_reply,2025-06-28T14:57:42Z,"Thanks for your question! Here's a quick answer. For more detailed information, I can send additional resources if needed.","Twitter DM for quick, accessible communication.",Customer: @AppleSupport why is my home sharing not working and how do i fix it,resolved
701,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,"Customer: @AppleSupport it has, but not for some time now. i’ve tried with two different apple ids but it’s st...",resolved
702,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @AppleSupport Sent twice. Don’t know if the first one went through but no reply either way.,resolved
705,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: @AppleSupport iPhone 6, yes ios11. Checked for updates, none available. I’ve swiped up to close the ...",pending_customer_reply
706,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @AppleSupport @116102 Battery life just got worst.,pending_customer_reply
707,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @AppleSupport why can’t I change ringer volume with the buttons? Whose dumb idea was it to change th...,pending_customer_reply
708,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @115858 if my words even mean a thing to you; I am an iPhone 7 owner and have updated to your latest...,resolved
